SVR,structure.c..0.00217972537735981...4.35428554605717e.05...0.00825106522516621..,Power,Chapman,Logistics,Weibull
0.0148255861449957,-0.0133055027046514,-1.21023849924988,-0.697929764356946,-0.49888685625946,-0.574964797020984
1.41170653889527,-0.00660118976080118,2.69290920838633,1.9669043851025,2.00021282802961,2.03350985539802
1.81586872791415,-0.0108750502955751,1.63421073405346,1.69720536657308,1.89587046307533,1.8420052221815
1.09995569145117,-0.0183821527950392,-0.927486051356102,0.534644577634777,0.530039577036332,0.49467084818869
0.683648539015005,-0.00454027675564343,1.89364522227646,0.820012227988439,0.699770202798558,0.774981618610505
0.460534099848969,-0.00565430961611178,1.77417431980599,0.881478340134777,0.848955918747631,0.903937470512753
0.178680797849246,-0.00164455285340888,1.60009703290879,0.410377540797473,0.136484274164935,0.149221542018385
0.388038178610117,-0.000242267918929158,-1.36238414159328,-0.437401091763654,-0.0792517308452112,-0.199793566892446
0.410052387509433,-0.00576617057078592,1.72667800031591,0.853232399626082,0.82897301184356,0.881520131256197
0.132975881952689,-0.00512195956972753,1.41097228524083,0.428975413882082,0.355601578793051,0.421346154719879
0.955886331722915,-6.21805887415243e-06,-9.13028400693688,-0.00348554105871202,1.37238679217297,1.4648591803295
0.248468285970617,-0.00039729777473113,-0.29448011859564,-0.136181518779505,0.012936153650621,-0.114907813516108
0.166874586290803,-0.000531661354930402,0.247275074663676,0.0164899428654088,0.0471851137536241,-0.070548556421258
0.505209662729303,-0.000464824894238285,0.305629783398018,0.248064875428639,0.332496490603042,0.20865264487427
0.920091336466903,-0.00698751151773739,2.14916331206442,1.4929843863148,1.55027234406825,1.57436239817041
-0.451886449851841,-0.0121572437168019,-1.21167803537173,-0.91135555321506,-0.704522482524526,-0.773126431054878
0.24819402745587,-0.00369907327783193,1.36124667777784,0.173158997197326,-0.0157909195104686,0.065920743450592
-0.415678889992051,-0.000928033866260087,0.657440372763126,-0.166238389329461,-0.329036561491083,-0.395834834152403
0.290842396040471,-0.00141114914509694,1.71417626062299,0.595587600668988,0.339649770871084,0.330491098451606
-0.634034561365773,-0.00543602466581565,0.669029784872835,-0.260782868259874,-0.309765596639375,-0.250187870517466
1.27575044207767,-5.33725173622419e-05,-3.414989939119,0.485388215437563,1.40631233628077,1.39779657201912
-0.327729603816636,-0.00934172249584046,0.175186046693616,-0.0465113689430297,0.117954486638757,0.0898149314948675
0.317214803459235,-0.00418532525328493,1.48120832934978,0.356023277925413,0.206620623061164,0.285861906847307
-0.0213192021507531,-0.00164455285340888,1.40009703290879,0.210377540797474,-0.0635157258350638,-0.0507784579816146
1.11204844634166,-3.97760712322087e-05,-3.99683012826637,0.564403228411336,1.57094667632364,1.58408880344701
-0.884757495099337,-0.0215024711159631,-2.16886685668513,-0.0500341834338851,-0.363966002758561,-0.284838567452304
-1.68467611682041,-0.0208517758704015,-3.20607389128105,-1.2376722243648,-1.4667392843553,-1.42190302380161
-0.337014499226668,-0.0158747786936915,-2.26395996376453,-1.27647613100712,-1.14507624046402,-1.21675974014305
-0.586596369050617,-0.0217322872903776,-1.7744587937543,0.401175585932437,0.052607715270061,0.146286644116913
-1.31099269388273,-0.0228614832340586,-1.78344968022043,0.777945419447365,0.139426512871236,0.36903083209763
-1.65062484870574,-0.0227379073175615,-2.26767028775226,0.220414829154561,-0.352687534027182,-0.156284397684865
-1.38475749509934,-0.0215024711159631,-2.66886685668513,-0.550034183433885,-0.863966002758561,-0.784838567452304
-0.0575442823020271,-0.0160729014516143,-2.01464509826268,-0.990260701246964,-0.866978080321031,-0.937029648402162
-1.76015745446629,-0.0176322066488311,-3.82224505664886,-2.50431403953744,-2.46030413555388,-2.51032062917976
-1.28793848839398,-0.0220416772279321,-2.33336471913772,-0.0765246001527355,-0.477400396853731,-0.361128440904271
0.0819617606793033,-0.0170545836773318,-1.96894961301137,-0.760545227609003,-0.683892649562386,-0.742878973527202
-1.51431786970775,-0.0189249262479701,-3.48206220948589,-1.9136776787245,-1.95828291152656,-1.98069812802264
-2.1052850422788,-0.00115774455540923,-0.784722791689294,-1.78162701004209,-2.00086794101656,-2.03833034793674
-1.68467611682041,-0.0208517758704015,-3.20607389128105,-1.2376722243648,-1.4667392843553,-1.42190302380161
-0.890258844395709,-0.0148812860358567,-2.61139889057018,-1.80816930680238,-1.64239495827694,-1.71938535338044
-2.82772960381664,-0.00934172249584046,-2.32481395330638,-2.54651136894303,-2.38204551336124,-2.41018506850513
-0.984087654096273,-0.0114159121255285,-1.41371088597929,-1.25050903424703,-1.04618574250743,-1.10706365598626
0.0819617606793033,-0.0170545836773318,-1.96894961301137,-0.760545227609003,-0.683892649562386,-0.742878973527202
-1.53403456136577,-0.00543602466581565,-0.230970215127165,-1.16078286825987,-1.20976559663938,-1.15018787051747
-0.97834400781521,-0.0103484609529645,-0.918336132946411,-0.953034211999414,-0.76304751594709,-0.809016557798447
-2.83403456136577,-0.00543602466581565,-1.53097021512716,-2.46078286825987,-2.50976559663937,-2.45018787051747
-1.80441050371192,-0.00333345120296496,-0.70656729121321,-1.93381897783515,-2.15112911395355,-2.07063914105923
-1.68561909905055,-0.00781239929244404,-0.639615623352254,-1.14470529539196,-1.04219058054689,-1.03755752888392
2.11438090094945,-0.00781239929244404,3.16038437664775,2.65529470460804,2.75780941945311,2.76244247111608
-0.697146943296168,-0.000324583230368547,-1.71127981960049,-1.25484369512878,-1.02063804292361,-1.14889976832579
1.71586872791415,-0.0108750502955751,1.53421073405346,1.59720536657308,1.79587046307533,1.7420052221815
-0.760157454466291,-0.0176322066488311,-2.82224505664886,-1.50431403953744,-1.46030413555388,-1.51032062917976
-0.699837966368873,-0.00347556212703537,0.400685778523393,-0.812345768824612,-1.0188555841507,-0.937523724384675
-0.416466877921762,-0.0106978836790194,-0.516586435982667,-0.486446348521111,-0.290348869035668,-0.341672820867501
-0.736618729716218,-0.00175557523157238,0.664916595967496,-0.548785977630184,-0.827315319591959,-0.805523931938138
0.114300456866371,-0.00599540045870164,1.43154743039372,0.597975191593578,0.590261003238766,0.637683534465697
0.414825586144996,-0.0133055027046514,-0.810238499249882,-0.297929764356946,-0.09888685625946,-0.174964797020984
-0.189947612490567,-0.00576617057078592,1.12667800031591,0.253232399626082,0.228973011843561,0.281520131256197
1.51438090094945,-0.00781239929244404,2.56038437664775,2.05529470460804,2.15780941945311,2.16244247111608
0.981961760679304,-0.0170545836773318,-1.06894961301137,0.139454772390997,0.216107350437614,0.157121026472798
1.65683787487525,-0.00199951615970118,2.9935058597907,1.7438267629269,1.46179090746244,1.5006236151058
0.181961760679304,-0.0170545836773318,-1.86894961301137,-0.660545227609003,-0.583892649562386,-0.642878973527202
-1.0915339212977,-0.00855316988568369,-0.281597364130269,-0.649688903332803,-0.513621720961366,-0.525582158031275
0.181961760679304,-0.0170545836773318,-1.86894961301137,-0.660545227609003,-0.583892649562386,-0.642878973527202
0.300162033631127,-0.00347556212703537,1.40068577852339,0.187654231175388,-0.0188555841507032,0.0624762756153245
1.52165599218479,-0.0103484609529645,1.58166386705359,1.54696578800059,1.73695248405291,1.69098344220155
2.11438090094945,-0.00781239929244404,3.16038437664775,2.65529470460804,2.75780941945311,2.76244247111608
0.392676931527792,-0.0154776416754751,-1.46276337596042,-0.549069834190604,-0.402671478014271,-0.477044064766011
-0.228433189265396,-0.0138921652670103,-1.66025600553805,-1.0397113217462,-0.850021650242125,-0.927733388418112
0.341444722616354,-0.00385521180161128,1.46807330811761,0.299025645179061,0.122636352486259,0.204004615618167
0.0388106869644016,-0.00983709642236592,0.328653891158641,0.198992147065361,0.377499537399494,0.340158049946767
0.60199183129671,-0.00825106522516621,1.51534226470467,1.09128522682968,1.21447754470757,1.20914557434533
0.00689883371760835,-0.00482353487290535,1.25250947015958,0.222559575394177,0.125360094449983,0.196335181263485
0.317214803459235,-0.00418532525328493,1.48120832934978,0.356023277925413,0.206620623061164,0.285861906847307
0.183648539015005,-0.00454027675564343,1.39364522227646,0.320012227988439,0.199770202798558,0.274981618610505
0.581961760679303,-0.0170545836773318,-1.46894961301137,-0.260545227609003,-0.183892649562386,-0.242878973527202
-0.496146616521281,-0.0144844499650052,-2.11077326187014,-1.38089162143114,-1.20429452784058,-1.28210779776025
0.414115076600858,-1.25432684900784e-05,-7.20742070742657,0.126080509605355,1.39320949811776,1.46635461376567
0.414825586144996,-0.0133055027046514,-0.810238499249882,-0.297929764356946,-0.09888685625946,-0.174964797020984
-0.151886449851842,-0.0121572437168019,-0.911678035371727,-0.611355553215061,-0.404522482524527,-0.47312643105488
0.0385089219244179,-0.0127265693811173,-0.960714524519098,-0.555241109661381,-0.350517355600383,-0.423523203732161
0.26338127028378,-0.00175557523157238,1.66491659596749,0.451214022369815,0.17268468040804,0.19447606806186
0.414380900949451,-0.00781239929244404,1.46038437664775,0.955294704608038,1.05780941945311,1.06244247111608
-0.767024118047312,-0.00512195956972753,0.510972285240832,-0.471024586117919,-0.544398421206949,-0.478653845280121
-0.328433189265397,-0.0138921652670103,-1.76025600553805,-1.1397113217462,-0.950021650242125,-1.02773338841811
0.0458254654854278,-0.0194468608089502,-1.83720055381874,-0.164642403222664,-0.251999154281171,-0.259836264423197
0.10385338347872,-0.0144844499650052,-1.51077326187014,-0.780891621431138,-0.604294527840576,-0.682107797760249
-2.36149107807558,-0.0127265693811173,-3.3607145245191,-2.95524110966138,-2.75051735560038,-2.82352320373216
0.790942642608861,-0.017440898585388,-1.27108654163739,0.0104424317070935,0.0657086940062355,0.0125086813440252
1.81591234590373,-0.0114159121255285,1.38628911402071,1.54949096575297,1.75381425749257,1.69293634401374
-0.437014499226668,-0.0158747786936915,-2.36395996376453,-1.37647613100712,-1.24507624046402,-1.31675974014305
0.114825586144995,-0.0133055027046514,-1.11023849924988,-0.597929764356946,-0.398886856259461,-0.474964797020984
2.01591234590373,-0.0114159121255285,1.58628911402071,1.74949096575297,1.95381425749257,1.89293634401374
-0.29614661652128,-0.0144844499650052,-1.91077326187014,-1.18089162143114,-1.00429452784058,-1.08210779776025
-0.351886449851841,-0.0121572437168019,-1.11167803537173,-0.81135555321506,-0.604522482524526,-0.673126431054879
0.210052387509432,-0.00576617057078592,1.52667800031591,0.653232399626081,0.628973011843559,0.681520131256196
0.265965438634227,-0.00543602466581565,1.56902978487284,0.639217131740127,0.590234403360625,0.649812129482534
-0.999837966368874,-0.00347556212703537,0.100685778523392,-1.11234576882461,-1.3188555841507,-1.23752372438468
-1.29310116628239,-0.00482353487290535,-0.0474905298404185,-1.07744042460582,-1.17463990555002,-1.10366481873652
-0.599837966368874,-0.00347556212703537,0.500685778523392,-0.712345768824612,-0.918855584150704,-0.837523724384676
-1.07533988823649,-0.0046330413416565,0.146644339001128,-0.912904068605643,-1.02556501180171,-0.951652283673987
-0.379908663533097,-0.00698751151773739,0.849163312064423,0.192984386314796,0.250272344068254,0.274362398170412
0.69084239604047,-0.00141114914509694,2.11417626062299,0.995587600668987,0.739649770871083,0.730491098451605
-0.0340345613657735,-0.00543602466581565,1.26902978487283,0.339217131740126,0.290234403360625,0.349812129482533
0.64561907741421,-0.00132122457856412,2.04821306888019,0.966473317124606,0.721143932994455,0.702479066239665
-0.306145372193939,-0.0010140142421338,0.881012280026564,-0.0166189540271091,-0.203793010868949,-0.25927329086964
-0.543183967662703,-0.00187375818210212,0.829387145990822,-0.40431904432258,-0.685575632188486,-0.655055996480462
0.569315434244249,-0.00611279588943922,1.88391287372573,1.07095862742383,1.07150750190102,1.11624716980166
1.85296837587015,-0.00293846133909554,2.97066470292665,1.71228126796554,1.46724871698053,1.54249001411401
0.766874586290804,-0.000531661354930402,0.847275074663678,0.61648994286541,0.647185113753626,0.529451443578743
0.601160527930283,-0.00435961799758696,1.78751458506737,0.687146695935475,0.552077935269603,0.629539431671491
0.00689883371760835,-0.00482353487290535,1.25250947015958,0.222559575394177,0.125360094449983,0.196335181263485
0.416190276947813,-0.000110007645619159,-3.21066795724464,-0.833243395281535,-0.158191753769085,-0.226099588386976
0.717214803459235,-0.00418532525328493,1.88120832934978,0.756023277925413,0.606620623061165,0.685861906847308
-0.0608407834991986,-0.00168078956362642,1.35507549432256,0.156922744702069,-0.11872517227506,-0.102939169212945
0.656837874875254,-0.00199951615970118,1.9935058597907,0.743826762926902,0.461790907462444,0.500623615105798
0.569315434244249,-0.00611279588943922,1.88391287372573,1.07095862742383,1.07150750190102,1.11624716980166
0.0414804552076831,-0.00326440448010563,1.13974281307795,-0.0938971229679755,-0.316323486671829,-0.236428101610626
0.820091336466902,-0.00698751151773739,2.04916331206442,1.3929843863148,1.45027234406825,1.47436239817041
-0.209157603959529,-0.00141114914509694,1.21417626062299,0.0955876006689884,-0.160350229128916,-0.169508901548394
-0.630684565755752,-0.00611279588943922,0.683912873725729,-0.12904137257617,-0.12849249809898,-0.0837528301983443
0.495107201839094,-0.00712014109466598,1.70115322060068,1.06910998956604,1.13422373902644,1.15515063707465
0.122617784389387,-9.82588948826028e-05,-3.70627799741763,-1.10178806900842,-0.385139048161513,-0.443684690699104
0.416189965026547,-5.10122829192398e-05,-4.33497047589422,-0.334355913326657,0.600281470056885,0.595242689707526
-0.41420051817196,-0.00635320870181253,0.888504442663157,0.118135306152004,0.13514244593093,0.174294702114892
-0.991533921297698,-0.00855316988568369,-0.181597364130269,-0.549688903332804,-0.413621720961366,-0.425582158031276
-0.927729603816635,-0.00934172249584046,-0.424813953306383,-0.646511368943029,-0.482045513361243,-0.510185068505132
0.795107201839093,-0.00712014109466598,2.00115322060068,1.36910998956604,1.43422373902644,1.45515063707465
-0.3052850422788,-0.00115774455540923,1.01527720831071,0.0183729899579141,-0.200867941016558,-0.238330347936735
0.181961760679304,-0.0170545836773318,-1.86894961301137,-0.660545227609003,-0.583892649562386,-0.642878973527202
-0.958519544792317,-0.00326440448010563,0.139742813077952,-1.09389712296798,-1.31632348667183,-1.23642810161063
-1.57038441419446,-0.00313022861964916,-0.467763074805786,-1.71273815414566,-1.94481131205009,-1.86644599304247
0.356816032337298,-0.00187375818210212,1.72938714599082,0.49568095567742,0.214424367811514,0.244944003519539
-0.111605247670116,-0.00108355843269768,1.14830963157865,0.199268684742311,-0.00464579026837697,-0.0512491641620336
-0.437014499226668,-0.0158747786936915,-2.36395996376453,-1.37647613100712,-1.24507624046402,-1.31675974014305
0.429704645096635,-0.000371423043486388,-0.266452243967546,-0.0112824958851405,0.166023443130669,0.0374677521602251
0.548468285970618,-0.00039729777473113,0.00551988140436066,0.163818481220495,0.312936153650622,0.185092186483892
-0.0293514945056508,-0.000424957851450178,-0.422804994788905,-0.358789700781529,-0.237608510511688,-0.364144953994931
-0.40614537219394,-0.0010140142421338,0.781012280026562,-0.116618954027111,-0.303793010868951,-0.359273290869641
-0.51315088189433,-0.0216986746177771,-0.204905244042487,2.52112898558908,1.59359717424855,2.01117747402074
1.9981347911977,-0.00222712628436801,3.26624735706065,1.99903435966616,1.7201022453184,1.77162793586123
2.24582546548543,-0.0194468608089502,0.362799446181256,2.03535759677734,1.94800084571883,1.9401637355768
1.58353312207824,-0.0106978836790194,1.48341356401733,1.51355365147889,1.70965113096433,1.6583271791325
-0.0340345613657735,-0.00543602466581565,1.26902978487283,0.339217131740126,0.290234403360625,0.349812129482533
1.52970830020988,-0.00281671839414838,2.66274238158635,1.39780765241703,1.14517385139466,1.21780095869327
-0.210149553968417,-0.0164677047553062,-2.21619034301929,-1.1180604920003,-1.01223319607489,-1.07844131688468
0.413352762165492,-0.0207095106577476,-1.1537158678673,0.783279965057702,0.570770903148905,0.609145544218346
1.41340363094938,-0.0217322872903776,0.225541206245705,2.40117558593244,2.05260771527006,2.14628664411691
0.713352762165493,-0.0207095106577476,-0.853715867867297,1.0832799650577,0.870770903148905,0.909145544218346
1.7150078738805,-0.022306355574725,0.807098375230731,3.13998663092355,2.68675951227615,2.82641227100048
0.677778204610952,-0.022839187795398,0.170608285068076,2.71478747696582,2.09233324491228,2.3136145869665
0.181961760679304,-0.0170545836773318,-1.86894961301137,-0.660545227609003,-0.583892649562386,-0.642878973527202
0.535060709560013,-0.02264207763155,-0.160228458242351,2.28687845423801,1.74748513709663,1.92743855387515
1.51606416382944,-0.0213808101202771,0.183826644703822,2.27350508450601,1.97677372678231,2.0487943595094
-0.925806154090518,-0.0220124368416377,-0.737065762407631,1.99596768139357,1.09175909601919,1.48834854076562
0.792364509401162,-0.00950503042094995,1.22639255116293,1.03503671266047,1.20445234093701,1.17319147807248
0.221655992184791,-0.0103484609529645,0.28166386705359,0.246965788000587,0.436952484052911,0.390983442201554
1.51438090094945,-0.00781239929244404,2.56038437664775,2.05529470460804,2.15780941945311,2.16244247111608
1.02618857766306,-0.00886293146750157,1.72126544159683,1.41064399398107,1.55876082424996,1.54023795373783
0.10385338347872,-0.0144844499650052,-1.51077326187014,-0.780891621431138,-0.604294527840576,-0.682107797760249
1.05386237809048,-0.00739121464718296,2.20498986231774,1.62248560460898,1.70293701730373,1.71742627415643
1.41586872791415,-0.0108750502955751,1.23421073405346,1.29720536657308,1.49587046307533,1.4420052221815
0.645825465485428,-0.0194468608089502,-1.23720055381874,0.435357596777337,0.348000845718829,0.340163735576803
0.13984254553371,-0.0176322066488311,-1.92224505664886,-0.604314039537442,-0.560304135553879,-0.610320629179756
1.64582546548543,-0.0194468608089502,-0.237200553818743,1.43535759677734,1.34800084571883,1.3401637355768
0.301951230069012,-0.0152788404309026,-1.51225141257894,-0.635421504139314,-0.482146631294207,-0.557578967919464
-0.961491078075582,-0.0127265693811173,-1.9607145245191,-1.55524110966138,-1.35051735560038,-1.42352320373216
0.416064163829436,-0.0213808101202771,-0.916173355296179,1.17350508450601,0.876773726782313,0.948794359509396
2.90199183129671,-0.00825106522516621,3.81534226470467,3.39128522682968,3.51447754470757,3.50914557434533
2.04582546548543,-0.0194468608089502,0.162799446181256,1.83535759677734,1.74800084571883,1.7401637355768
0.514380900949451,-0.00781239929244404,1.56038437664775,1.05529470460804,1.15780941945311,1.16244247111608
-1.15269634572726,-0.0222817378983363,-1.07001849371835,1.66192458740422,0.785206944871109,1.15981134420471
1.34582546548543,-0.0194468608089502,-0.537200553818744,1.13535759677734,1.04800084571883,1.0401637355768
1.33984254553371,-0.0176322066488311,-0.722245056648864,0.595685960462558,0.639695864446121,0.589679370820244
0.0659654386342261,-0.00543602466581565,1.36902978487283,0.439217131740126,0.390234403360624,0.449812129482533
0.465965438634226,-0.00543602466581565,1.76902978487283,0.839217131740126,0.790234403360625,0.849812129482533
0.813403630949384,-0.0217322872903776,-0.374458793754295,1.80117558593244,1.45260771527006,1.54628664411691
-0.589947612490567,-0.00576617057078592,0.726678000315907,-0.146767600373918,-0.17102698815644,-0.118479868743803
-0.86015745446629,-0.0176322066488311,-2.92224505664886,-1.60431403953744,-1.56030413555388,-1.61032062917976
1.12165599218479,-0.0103484609529645,1.18166386705359,1.14696578800059,1.33695248405291,1.29098344220155
0.899955691451173,-0.0183821527950392,-1.1274860513561,0.334644577634777,0.330039577036332,0.29467084818869
0.421655992184791,-0.0103484609529645,0.481663867053589,0.446965788000586,0.636952484052911,0.590983442201553
-0.87381142233694,-0.00886293146750157,-0.178734558403173,-0.489356006018927,-0.341239175750037,-0.359762046262166
1.0200913364669,-0.00698751151773739,2.24916331206442,1.5929843863148,1.65027234406825,1.67436239817041
0.100162033631126,-0.00347556212703537,1.20068577852339,-0.0123457688246127,-0.218855584150704,-0.137523724384677
-0.767024118047312,-0.00512195956972753,0.510972285240832,-0.471024586117919,-0.544398421206949,-0.478653845280121
-0.00528504227879978,-0.00115774455540923,1.31527720831071,0.318372989957915,0.099132058983443,0.0616696520632658
0.505209662729303,-0.000464824894238285,0.305629783398018,0.248064875428639,0.332496490603042,0.20865264487427
0.824660111763507,-0.0046330413416565,2.04664433900113,0.987095931394357,0.87443498819829,0.948347716326014
1.42970830020988,-0.00281671839414838,2.56274238158635,1.29780765241703,1.04517385139467,1.11780095869327
-1.01160524767012,-0.00108355843269768,0.248309631578651,-0.700731315257691,-0.904645790268379,-0.951249164162036
0.32970830020988,-0.00281671839414838,1.46274238158635,0.197807652417028,-0.0548261486053363,0.0178009586932664
0.629536583354344,-0.00217972537735981,1.91177853312617,0.647155686245044,0.367159508748594,0.416277777951302
-0.418849175490248,-0.000650089380681237,0.0574450159135367,-0.411583454776792,-0.457240245497662,-0.561157430003366
0.537648956376321,-0.00264287001346669,1.70055003514555,0.429351735061941,0.16691627733263,0.234866881154453
0.383648539015006,-0.00454027675564343,1.59364522227646,0.52001222798844,0.399770202798559,0.474981618610506
0.306027040564086,-3.24486819424599e-05,-5.14079632402225,-0.109854796689106,0.95115430124682,0.977845801489298
-1.30763549059884,-0.00950503042094995,-0.873607448837069,-1.06496328733953,-0.89554765906299,-0.926808521927525
0.720091336466902,-0.00698751151773739,1.94916331206442,1.2929843863148,1.35027234406825,1.37436239817041
1.20335092298458,-0.00237524041045164,2.42941363647896,1.15720525032422,0.882799067533721,0.941103867102765
-0.539115566259293,-0.0196155857808052,-2.38903970460968,-0.682291265978832,-0.78446069204881,-0.787089649255762
1.22970830020988,-0.00281671839414838,2.36274238158635,1.09780765241703,0.845173851394664,0.917800958693267
0.838810686964402,-0.00983709642236592,1.12865389115864,0.998992147065362,1.17749953739949,1.14015804994677
-0.185174413855004,-0.0133055027046514,-1.41023849924988,-0.897929764356946,-0.698886856259461,-0.774964797020984
-1.0284331892654,-0.0138921652670103,-2.46025600553805,-1.8397113217462,-1.65002165024213,-1.72773338841811
-1.21635146098499,-0.00454027675564343,-0.00635477772353532,-1.07998777201156,-1.20022979720144,-1.12501838138949
0.717214803459235,-0.00418532525328493,1.88120832934978,0.756023277925413,0.606620623061165,0.685861906847308
-0.110149553968418,-0.0164677047553062,-2.11619034301929,-1.0180604920003,-0.912233196074886,-0.97844131688468
-2.18697738982466,-0.000868271311799537,-1.21061703486306,-1.97486043167877,-2.11794495030023,-2.19277106730129
-1.49983796636887,-0.00347556212703537,-0.399314221476608,-1.61234576882461,-1.8188555841507,-1.73752372438468
0.115912345903727,-0.0114159121255285,-0.313710885979289,-0.150509034247028,0.053814257492574,-0.00706365598625602
1.01591234590373,-0.0114159121255285,0.586289114020712,0.749490965752972,0.953814257492574,0.892936344013744
-0.49800816870329,-0.00825106522516621,0.415342264704673,-0.00871477317032365,0.114477544707572,0.109145574345328
-0.487938488393983,-0.0220416772279321,-1.53336471913772,0.723475399847264,0.322599603146268,0.438871559095729
-1.07381142233694,-0.00886293146750157,-0.378734558403174,-0.689356006018928,-0.541239175750038,-0.559762046262167
-0.614317869707751,-0.0189249262479701,-2.58206220948589,-1.0136776787245,-1.05828291152656,-1.08069812802264
1.41299261565258,-0.00300114385428651,2.52456373259719,1.27017142080177,1.02925345072465,1.10564432242828
-1.65180597254413,-0.00369907327783193,-0.538753322222158,-1.72684100280267,-1.91579091951047,-1.83407925654941
-0.337014499226668,-0.0158747786936915,-2.26395996376453,-1.27647613100712,-1.14507624046402,-1.21675974014305
-0.663130122367367,-0.000970093205808982,0.469298710640267,-0.392120658517847,-0.567389979429596,-0.628610422164758
-0.758519544792318,-0.00326440448010563,0.339742813077951,-0.893897122967976,-1.11632348667183,-1.03642810161063
-0.87381142233694,-0.00886293146750157,-0.178734558403173,-0.489356006018927,-0.341239175750037,-0.359762046262166
0.12165599218479,-0.0103484609529645,0.181663867053588,0.146965788000585,0.33695248405291,0.290983442201552
-0.416351460984995,-0.00454027675564343,0.793645222276464,-0.279987772011561,-0.400229797201442,-0.325018381389494
1.11586872791415,-0.0108750502955751,0.934210734053462,0.997205366573077,1.19587046307533,1.1420052221815
-0.514200518171961,-0.00635320870181253,0.788504442663156,0.0181353061520024,0.0351424459309282,0.0742947021148908
-0.118038239320697,-0.0170545836773318,-2.16894961301137,-0.960545227609003,-0.883892649562386,-0.942878973527202
0.132975881952689,-0.00512195956972753,1.41097228524083,0.428975413882082,0.355601578793051,0.421346154719879
1.58353312207824,-0.0106978836790194,1.48341356401733,1.51355365147889,1.70965113096433,1.6583271791325
-0.760943366238969,-0.0090206561016175,-0.127377693314477,-0.408714251263717,-0.254907641925298,-0.276672260826718
0.231605912557263,-0.0185651710863319,-1.77894947773489,-0.281195237179065,-0.298811385635942,-0.330046661713033
-1.51706769922047,-0.0117838559974099,-2.11258829057712,-1.88129777877772,-1.6749784184238,-1.73996851922397
-0.115514496340167,-0.0199443563312744,-1.89290945758481,-0.118675283992512,-0.251244743558829,-0.242952540347836
-0.414317869707751,-0.0189249262479701,-2.38206220948589,-0.813677678724496,-0.85828291152656,-0.880698128022639
